price,bedrooms,bathrooms,waterfront,view,condition,grade,yr_built,yr_renovated,long,lat,m2_living,m2_lot,floors,m2_above,m2_basement,m2_living15,m2_lot15
375000.00,3,1.75,0,0,4,7,1977,0,-122.121,47.3913,235.04459,3265.54045,0.092903,167.2254,67.81919,228.54138,3380.368558
295000.00,3,2.25,0,0,3,7,1974,0,-122.364,47.5102,123.56099,668.9016,0.092903,83.6127,39.94829,128.20614,889.08171
910000.00,3,2,0,0,4,8,1962,0,-122.327,47.6731,250.8381,568.56636,0.092903,125.41905,125.41905,157.9351,426.42477
470000.00,4,1,0,0,4,7,1932,0,-121.902,47.5651,161.65122,3459.521914,0.1393545,161.65122,0,168.15443,1704.955856
565000.00,4,2,0,0,4,7,1940,0,-122.386,47.5092,192.30921,741.36594,0.1393545,192.30921,0,148.6448,741.36594
339950.00,4,2.25,0,0,3,8,1955,0,-122.326,47.4666,248.05101,839.84312,0.092903,201.59951,46.4515,174.65764,246.007144
547000.00,5,3,0,0,3,7,1971,0,-122.111,47.7726,204.3866,9591.027011,0.092903,107.76748,96.61912,213.6769,9591.027011
125000.00,2,1,0,0,4,5,1942,0,-122.358,47.5033,75.25143,778.712946,0.092903,75.25143,0,96.61912,778.712946
2300000.00,4,4.75,0,2,4,11,1928,0,-122.366,47.6312,368.82491,908.405534,0.185806,314.94117,53.88374,368.82491,785.95938
348000.00,3,2.5,0,3,3,8,1979,0,-122.331,47.4091,220.18011,696.7725,0.092903,150.50286,69.67725,182.08988,748.983986
175000.00,3,1,0,0,2,7,1961,0,-122.219,47.3762,135.63838,1103.68764,0.092903,135.63838,0,121.70293,865.391445
439950.00,3,2.5,0,0,3,8,1990,0,-122.397,47.5631,164.43831,267.096125,0.185806,164.43831,0,164.43831,356.097199
230000.00,3,1,0,0,4,6,1934,0,-122.482,47.447,104.05136,2996.12175,0.092903,104.05136,0,93.83203,31149.35397
207000.00,3,2.5,0,0,3,7,2005,0,-122.33,47.5245,141.21256,236.90265,0.185806,141.21256,0,135.63838,236.90265
320000.00,5,2.5,0,0,4,8,1978,0,-122.131,47.3392,280.56706,1991.933223,0.092903,140.28353,140.28353,149.57383,1527.789835
1089000.00,5,3.25,0,0,3,10,1988,0,-122.102,47.7341,520.2568,9955.206771,0.185806,319.58632,200.67048,322.37341,7041.489982
510000.00,4,1.5,0,0,4,7,1954,0,-122.199,47.7016,122.63196,1323.86775,0.092903,122.63196,0,159.79316,1323.86775
730000.00,4,1,0,0,4,7,1940,0,-122.396,47.6437,173.72861,463.771776,0.1393545,155.14801,18.5806,200.67048,486.718817
750000.00,3,3.75,0,0,5,8,1976,0,-122.373,47.7147,228.54138,708.84989,0.092903,180.23182,48.30956,185.806,680.607378
237000.00,3,1.5,0,0,3,7,1962,0,-122.306,47.3798,89.18688,687.4822,0.092903,89.18688,0,152.36092,748.79818
560000.00,3,2.5,0,0,3,9,1990,0,-121.986,47.3895,319.58632,9631.439816,0.185806,319.58632,0,251.76713,10481.31646
745000.00,3,2.75,0,0,4,8,1970,0,-122.108,47.6392,279.63803,1154.970096,0.092903,175.58667,104.05136,232.2575,1154.970096
1825000.00,3,3.75,0,0,3,11,1991,0,-122.21,47.6055,560.20509,3652.667251,0.185806,412.48932,147.71577,375.32812,1145.772699
180000.00,3,2.25,0,0,3,7,1967,0,-122.316,47.3822,184.87697,589.93405,0.185806,184.87697,0,113.34166,580.64375
309950.00,3,2.25,0,0,3,7,1967,0,-122.316,47.3822,184.87697,589.93405,0.185806,184.87697,0,113.34166,580.64375
715000.00,4,1,0,0,3,7,1913,0,-122.288,47.5569,158.86413,562.06315,0.1393545,130.99323,27.8709,144.92868,459.86985
620000.00,4,2.25,0,0,3,7,1918,0,-122.337,47.6649,175.58667,399.4829,0.1393545,125.41905,50.16762,170.01249,353.0314
330000.00,3,2.5,0,0,3,7,1996,0,-122.305,47.383,184.87697,928.565485,0.185806,184.87697,0,156.07704,697.794433
525000.00,4,1.75,0,0,3,7,1973,0,-122.309,47.7111,148.6448,687.4822,0.092903,112.41263,36.23217,152.36092,696.7725
611000.00,6,2.5,0,0,4,9,1974,0,-122.052,47.5209,354.88946,4939.931219,0.092903,189.52212,165.36734,233.18653,1422.716542
294000.00,4,2.5,0,0,3,8,1990,0,-122.221,47.2647,205.31563,786.423895,0.092903,138.42547,66.89016,205.31563,735.513051
463000.00,3,1.75,0,0,4,7,1975,0,-122.183,47.7351,187.66406,1030.758785,0.092903,137.49644,50.16762,188.59309,994.99113
320900.00,3,2,0,0,4,8,1990,0,-122.17,47.4087,164.43831,673.639653,0.092903,164.43831,0,237.83168,669.83063
369950.00,4,2.5,0,0,3,7,2005,0,-122.15,47.5002,190.45115,418.249306,0.185806,190.45115,0,230.39944,418.435112
565000.00,4,2.75,0,0,4,9,1981,0,-122.19,47.3535,290.78639,12949.93498,0.185806,290.78639,0,252.69616,9712.451232
589500.00,4,1.5,0,0,4,8,1929,0,-122.315,47.5655,327.01856,458.290499,0.1393545,210.88981,116.12875,158.86413,501.6762
400000.00,4,1.75,0,0,4,7,1977,0,-122.311,47.7681,168.15443,905.80425,0.185806,168.15443,0,145.85771,929.03
458000.00,3,2.25,0,0,3,8,1977,0,-122.149,47.6647,199.74145,919.7397,0.092903,134.70935,65.0321,201.59951,882.5785
436000.00,4,2.5,0,0,3,7,2002,0,-121.957,47.7243,231.792985,534.285153,0.185806,231.792985,0,231.32847,585.2889
310000.00,3,2,0,1,5,6,1950,0,-122.257,47.5181,119.84487,571.35345,0.092903,119.84487,0,182.08988,571.35345
398000.00,5,2.5,0,0,3,9,2006,0,-122.185,47.3801,279.080612,529.5471,0.185806,279.080612,0,247.586495,529.5471
625000.00,4,2.25,0,0,5,8,1977,0,-122.169,47.697,192.30921,668.9016,0.092903,129.13517,63.17404,196.02533,780.3852
1005000.00,5,3.25,0,0,3,12,1990,0,-122.122,47.5465,376.25715,3307.3468,0.185806,376.25715,0,443.14731,3147.55364
435000.00,2,1,0,0,4,6,1940,0,-122.375,47.5378,89.18688,580.64375,0.092903,68.74822,20.43866,101.26427,557.418
250000.00,3,2.25,0,0,3,7,1961,0,-122.298,47.3478,176.5157,928.10097,0.092903,120.7739,55.7418,176.5157,928.10097
430000.00,3,1.5,0,0,3,7,1961,0,-122.349,47.7725,134.70935,679.678348,0.092903,134.70935,0,133.78032,679.678348
790000.00,4,3.5,0,0,3,9,2014,0,-122.388,47.5371,252.69616,278.709,0.185806,209.03175,43.66441,148.6448,427.3538
1681000.00,5,5.25,0,1,5,9,1952,1998,-122.247,47.5858,448.72149,1737.936421,0.185806,365.10879,83.6127,267.56064,977.33956
250000.00,4,2.75,0,0,3,7,1992,0,-122.356,47.539,178.37376,659.797106,0.092903,104.98039,73.39337,170.01249,598.29532
1120000.00,5,1.5,0,3,4,8,1954,0,-122.393,47.5144,235.97362,618.73398,0.185806,217.39302,18.5806,228.54138,836.127
383900.00,3,1.5,0,0,4,7,1965,0,-122.337,47.7471,148.6448,746.94012,0.092903,97.54815,51.09665,168.15443,726.408557
330000.00,4,2.5,0,0,3,8,2004,0,-122.139,47.35,205.31563,550.821887,0.185806,205.31563,0,204.3866,548.220603
624000.00,3,2.5,0,0,4,7,1975,0,-122.14,47.7531,233.18653,4370.528732,0.092903,177.44473,55.7418,233.18653,3976.527109
383000.00,5,2,0,0,4,8,1951,0,-122.39,47.5672,211.81884,534.19225,0.092903,105.90942,105.90942,165.36734,534.19225
687000.00,4,3.25,0,0,4,9,1993,0,-121.957,47.1593,408.7732,17358.55394,0.185806,408.7732,0,211.81884,17358.55394
558000.00,4,3.25,0,0,3,9,1997,0,-122.178,47.5153,293.57348,824.607028,0.185806,228.54138,65.0321,269.4187,929.03
275000.00,3,2,0,0,3,7,1971,0,-122.27,47.5558,128.20614,325.1605,0.185806,128.20614,0,150.50286,362.3217
687500.00,5,2.75,0,0,4,7,1963,0,-122.166,47.692,308.43796,975.4815,0.092903,187.66406,120.7739,170.94152,968.513775
275000.00,3,2.5,0,0,3,7,1989,0,-122.358,47.3065,173.72861,633.691363,0.185806,173.72861,0,183.01891,633.691363
700000.00,3,3.5,0,2,3,8,1971,2011,-122.381,47.5051,281.49609,1073.02965,0.185806,281.49609,0,217.39302,981.05568
342500.00,2,1.75,0,0,3,7,1982,0,-122.234,47.7078,112.41263,697.422821,0.092903,112.41263,0,170.94152,696.7725
483500.00,4,2.5,0,0,3,8,1995,0,-122.048,47.74,254.55422,4248.639996,0.185806,254.55422,0,193.23824,4046.85468
190000.00,3,1.75,0,0,4,6,1912,0,-122.278,47.5336,125.41905,684.69511,0.092903,125.41905,0,133.78032,557.418
300000.00,3,1.75,0,0,4,6,1912,0,-122.278,47.5336,125.41905,684.69511,0.092903,125.41905,0,133.78032,557.418
540000.00,3,2,0,0,3,8,2007,0,-122.316,47.6743,136.56741,157.098973,0.185806,92.903,43.66441,154.21898,371.612
140000.00,3,1.75,0,0,3,7,1981,0,-122.149,47.3563,117.98681,835.290873,0.185806,117.98681,0,117.98681,835.476679
275000.00,4,1.75,0,0,4,7,1959,0,-122.202,47.4552,156.07704,1802.782715,0.092903,144.92868,11.14836,185.806,1198.4487
370000.00,3,2.75,0,0,4,7,1958,0,-122.178,47.4923,196.95436,710.70795,0.092903,196.95436,0,109.62554,710.70795
227000.00,2,1,0,0,4,7,1937,0,-122.347,47.7407,96.61912,845.4173,0.092903,96.61912,0,181.16085,1228.920884
312000.00,4,1,0,0,4,7,1962,0,-122.175,47.4586,160.72219,808.813518,0.092903,93.83203,66.89016,127.184207,782.057454
260000.00,2,1,0,0,3,6,1918,0,-122.258,47.5159,130.99323,524.90195,0.1393545,130.99323,0,132.85129,524.90195
797000.00,3,2.5,0,0,3,9,1907,2011,-122.354,47.6375,127.27711,177.537633,0.185806,127.27711,0,151.43189,194.16727
640000.00,6,2,0,0,3,6,1948,0,-121.966,47.7158,263.84452,21245.98707,0.1393545,252.69616,11.14836,216.46399,21245.98707
605000.00,4,1.75,0,0,3,7,1976,0,-122.061,47.6728,304.72184,3266.46948,0.092903,193.23824,111.4836,233.18653,2910.743893
329950.00,3,2.25,0,0,3,7,1987,0,-122.175,47.403,192.30921,742.759485,0.092903,125.41905,66.89016,150.50286,631.647497
180000.00,2,1,0,0,3,5,1946,0,-121.9,47.63,89.18688,8174.627873,0.1393545,89.18688,0,180.23182,36421.69212
220000.00,3,2.25,0,0,3,7,1985,0,-122.3,47.2725,136.56741,698.444754,0.092903,107.76748,28.79993,159.79316,771.0949
723000.00,4,2.25,0,0,3,8,1928,0,-122.389,47.5904,225.75429,441.103444,0.1393545,151.43189,74.3224,225.75429,441.103444
375000.00,3,1.75,0,0,4,7,1928,0,-122.299,47.7218,132.85129,781.500036,0.092903,99.40621,33.44508,138.42547,781.31423
388000.00,3,1.75,0,0,4,7,1962,0,-122.358,47.4977,163.50928,861.861131,0.092903,163.50928,0,163.50928,710.70795
249950.00,5,2,0,0,4,6,1944,0,-122.238,47.4953,160.72219,685.159625,0.092903,160.72219,0,143.99965,661.933875
390000.00,5,1.75,0,0,4,7,1965,0,-122.358,47.7577,212.74787,733.9337,0.092903,110.55457,102.1933,173.72861,766.44975
705000.00,4,1.75,0,0,4,8,1959,0,-122.219,47.552,157.00607,1090.588317,0.092903,157.00607,0,213.6769,1077.6748
590000.00,4,2.5,0,0,4,8,1966,0,-122.12,47.626,299.14766,731.611125,0.1393545,299.14766,0,148.6448,731.611125
292000.00,4,1.75,0,0,3,7,1952,0,-122.356,47.4629,197.88339,1030.944591,0.092903,127.27711,70.60628,171.87055,1030.944591
506000.00,3,2.5,0,0,3,8,1990,0,-122.144,47.2984,195.0963,19789.08222,0.092903,195.0963,0,123.56099,19910.50645
907500.00,4,2.5,0,0,4,9,1987,0,-122.146,47.6599,257.34131,802.867726,0.185806,257.34131,0,248.05101,836.127
2271150.00,4,3.25,0,0,4,9,1954,0,-122.238,47.6155,375.32812,1757.353148,0.092903,375.32812,0,278.709,1749.456393
319500.00,4,2.75,0,0,4,7,1907,0,-122.332,47.523,232.2575,473.8053,0.1393545,131.92226,100.33524,132.85129,473.8053
265000.00,5,1.75,0,0,3,6,1913,0,-122.29,47.5677,146.78674,491.642676,0.092903,91.04494,55.7418,148.6448,276.479328
237000.00,3,1,0,0,3,7,1954,0,-122.286,47.4363,104.98039,989.41695,0.092903,104.98039,0,122.63196,989.41695
235000.00,5,1,0,0,5,6,1966,0,-122.281,47.4702,139.3545,862.325646,0.1393545,139.3545,0,141.21256,895.492017
740000.00,4,2.25,0,2,3,8,1928,0,-122.391,47.6464,207.17369,557.418,0.1393545,168.15443,39.01926,263.84452,557.418
359000.00,3,1.5,0,0,3,7,1978,0,-122.34,47.7035,143.99965,462.65694,0.092903,100.33524,43.66441,87.32882,462.65694
334950.00,4,2.5,0,0,3,7,1999,0,-122.023,47.3533,207.17369,510.9665,0.185806,207.17369,0,177.44473,510.9665
259950.00,2,1,0,0,3,6,1947,0,-122.305,47.7159,73.39337,752.5143,0.092903,73.39337,0,131.92226,752.5143
253000.00,4,2.5,0,0,3,7,2006,0,-122.1,47.3848,207.17369,421.872523,0.185806,207.17369,0,260.1284,451.50858
561000.00,3,2.25,0,0,3,8,2004,0,-121.997,47.5498,158.86413,384.61842,0.185806,158.86413,0,160.72219,341.88304
455000.00,2,1.5,0,0,3,7,1941,0,-122.288,47.6914,117.05778,473.8053,0.092903,117.05778,0,152.36092,473.8053
675000.00,4,2.5,0,0,3,8,1968,0,-122.176,47.6001,224.82526,1715.91841,0.092903,85.47076,139.3545,249.90907,1282.0614
267000.00,3,1.5,0,0,3,7,1967,2014,-122.175,47.4551,101.26427,758.08848,0.092903,101.26427,0,117.05778,702.34668
368000.00,4,2.5,0,0,3,9,2006,0,-122.184,47.3799,249.816167,531.776772,0.185806,249.816167,0,247.586495,529.5471
599995.00,3,1,0,0,5,7,1928,0,-122.347,47.6888,150.50286,278.709,0.1393545,150.50286,0,131.92226,284.28318
342500.00,3,1,0,0,4,7,1966,0,-122.229,47.7268,87.32882,975.4815,0.092903,87.32882,0,154.21898,975.4815
252000.00,4,1.75,0,0,4,8,1974,0,-122.369,47.3215,180.23182,1242.11311,0.092903,180.23182,0,223.431715,1093.375407
247200.00,3,1,0,0,4,7,1961,0,-122.188,47.2894,147.71577,1040.5136,0.092903,147.71577,0,144.92868,905.80425
910000.00,3,3.5,0,0,3,9,1954,2004,-122.409,47.651,280.56706,379.230046,0.185806,193.23824,87.32882,191.38018,473.991106
419950.00,4,1.75,0,0,3,8,1969,0,-122.083,47.7482,173.72861,1537.451747,0.092903,173.72861,0,173.72861,1003.724012
160000.00,3,1,0,0,4,6,1966,0,-122.368,47.3056,81.75464,833.897328,0.092903,81.75464,0,91.97397,813.83028
799950.00,4,3.5,0,0,3,9,2014,0,-122.109,47.7103,281.49609,510.409082,0.278709,281.49609,0,270.34773,493.686542
400000.00,3,2.25,0,0,3,7,1986,0,-121.966,47.7267,198.81242,1046.645198,0.185806,198.81242,0,185.806,1316.807122
210000.00,5,2,0,0,3,6,1956,0,-122.333,47.4136,190.45115,947.6106,0.092903,132.85129,57.59986,180.23182,801.288375
475000.00,5,2,0,0,3,6,1956,0,-122.333,47.4136,190.45115,947.6106,0.092903,132.85129,57.59986,180.23182,801.288375
355900.00,3,2.5,0,0,3,7,2008,0,-122.017,47.3655,194.16727,354.982363,0.185806,194.16727,0,189.52212,390.1926
420000.00,3,2.25,0,0,3,7,1977,0,-122.25,47.7728,234.11556,2503.085529,0.092903,163.50928,70.60628,213.6769,929.401612
710000.00,4,2.5,0,0,4,9,1977,0,-122.166,47.5916,244.33489,797.10774,0.092903,157.9351,86.39979,225.75429,951.32672
518000.00,4,1.75,0,0,3,7,1974,0,-122.053,47.5952,237.83168,1393.545,0.092903,174.65764,63.17404,205.31563,1407.48045
375000.00,3,1,0,0,3,6,1937,0,-122.368,47.6969,111.4836,502.047812,0.092903,111.4836,0,111.4836,556.210261
185000.00,3,1.5,0,0,3,6,1953,0,-122.332,47.4238,93.83203,720.462765,0.092903,93.83203,0,117.98681,775.74005
402000.00,3,2.5,0,0,3,7,1986,0,-122.161,47.6801,141.21256,318.192775,0.185806,141.21256,0,152.36092,318.192775
585000.00,3,1.75,0,0,3,7,1976,0,-122.065,47.3694,201.59951,14285.4156,0.092903,201.59951,0,263.84452,4598.6985
500000.00,4,2,0,0,4,7,1910,0,-122.379,47.6728,183.94794,418.0635,0.185806,183.94794,0,143.99965,236.066523
1715000.00,4,2.5,0,0,4,10,1927,0,-122.29,47.6325,285.21221,669.551921,0.185806,248.05101,37.1612,296.36057,698.909269
1680000.00,5,3.5,1,4,3,11,1998,0,-122.271,47.7561,480.30851,668.622891,0.278709,327.01856,153.28995,280.56706,1196.59064
570000.00,2,2,0,0,3,8,2014,0,-122.3,47.6205,105.90942,64.10307,0.185806,70.60628,35.30314,137.49644,108.789413
680000.00,8,2.75,0,0,4,7,1901,0,-122.305,47.6241,235.04459,445.9344,0.185806,129.13517,105.90942,143.07062,445.9344
345000.00,3,2.25,0,0,4,7,1979,0,-121.78,47.4492,157.00607,1357.777345,0.185806,157.00607,0,129.13517,1055.37808
355000.00,4,2.5,0,0,3,7,2010,0,-122.019,47.3658,199.74145,334.4508,0.185806,199.74145,0,206.24466,363.715245
390000.00,3,1.5,0,0,4,7,1959,0,-122.133,47.6133,109.62554,715.3531,0.092903,109.62554,0,140.28353,817.5464
128000.00,3,1,0,0,3,7,1969,0,-122.398,47.3201,130.0642,900.23007,0.092903,130.0642,0,118.91584,891.8688
448500.00,3,1.75,0,1,4,7,1912,0,-122.383,47.5457,120.7739,445.9344,0.185806,120.7739,0,120.7739,445.9344
346000.00,3,1.75,0,0,4,6,1953,0,-122.321,47.754,147.71577,895.213308,0.1393545,147.71577,0,167.2254,926.707425
779000.00,3,1.75,0,1,3,8,1941,0,-122.415,47.65,184.87697,520.2568,0.092903,123.56099,61.31598,244.33489,629.88234
335000.00,3,1.75,0,0,3,7,1948,1976,-122.258,47.7728,140.28353,903.01716,0.092903,140.28353,0,141.21256,932.467411
1850000.00,4,3.25,0,3,5,9,1914,0,-122.282,47.616,270.34773,174.65764,0.185806,170.01249,100.33524,287.9993,761.8046
799990.00,3,2.5,0,0,3,10,1994,0,-122.04,47.6455,264.77355,2023.42734,0.185806,264.77355,0,280.56706,2025.099594
1075000.00,3,2.5,0,0,3,11,2001,0,-122.198,47.7409,262.91549,5260.911084,0.185806,262.91549,0,262.91549,1526.39629
371000.00,2,1.5,0,0,3,8,2000,0,-122.377,47.6711,103.12233,110.461667,0.278709,103.12233,0,131.92226,121.795833
620000.00,4,2.5,0,0,5,7,1967,0,-122.168,47.6856,176.5157,908.126825,0.092903,176.5157,0,184.87697,975.4815
343000.00,4,1.75,0,0,3,7,1960,0,-122.369,47.5045,212.74787,955.97187,0.092903,124.49002,88.25785,167.2254,706.527315
265000.00,3,1,0,0,5,6,1969,0,-122.144,47.4772,93.83203,1388.714044,0.092903,93.83203,0,140.28353,891.8688
1000000.00,5,2.5,0,0,3,11,1998,0,-122.011,47.63,433.85701,1473.162871,0.185806,433.85701,0,353.96043,1377.194072
825000.00,3,2.5,0,4,3,8,1955,2015,-122.372,47.7611,315.8702,3567.4752,0.092903,173.72861,142.14159,315.8702,2261.073214
889000.00,4,3.5,0,0,3,10,2004,0,-121.97,47.5805,378.11521,1019.703328,0.185806,378.11521,0,379.04424,938.877718
305000.00,3,2.25,0,0,4,8,1977,0,-122.166,47.3801,151.43189,1018.402686,0.092903,102.1933,49.23859,170.01249,786.88841
407000.00,2,2.5,0,0,4,8,1976,0,-122.13,47.6655,157.9351,616.411405,0.185806,157.9351,0,157.9351,616.411405
613000.00,5,2.5,0,0,4,7,1967,0,-122.104,47.626,192.30921,1114.836,0.092903,124.49002,67.81919,194.16727,1114.836
1637500.00,3,3.5,1,4,3,12,1975,1990,-122.354,47.4418,432.92798,1966.199092,0.185806,432.92798,0,291.71542,2255.127422
645000.00,3,3.75,0,0,5,7,1910,0,-122.332,47.6873,190.45115,557.418,0.185806,143.99965,46.4515,165.36734,371.612
1160000.00,4,3.5,0,0,3,10,2005,0,-122.165,47.5703,434.78604,901.1591,0.185806,312.15408,122.63196,260.1284,1146.701729
610000.00,3,2.25,0,0,3,8,1980,0,-122.068,47.6645,215.53496,3547.593958,0.185806,215.53496,0,267.096125,3485.999269
450000.00,3,2.5,0,0,3,10,1994,0,-122.397,47.3076,353.0314,1214.335113,0.185806,253.62519,99.40621,276.85094,1032.15233
300000.00,3,2,0,0,5,6,1947,0,-122.36,47.5483,66.89016,705.876994,0.092903,66.89016,0,100.33524,669.737727
1120000.00,5,2.75,0,3,5,9,1963,0,-122.263,47.7424,408.7732,1718.7055,0.092903,209.03175,199.74145,305.65087,1789.033071
418200.00,3,2.5,0,0,3,9,1992,0,-122.013,47.2704,209.96078,6902.414191,0.185806,209.96078,0,288.92833,9104.494
250000.00,3,2.5,0,0,3,7,2004,0,-122.196,47.4328,153.28995,260.314206,0.185806,153.28995,0,138.42547,193.609852
619000.00,3,2.5,0,0,3,9,2002,0,-122.026,47.7614,237.83168,4051.314024,0.185806,237.83168,0,278.709,5024.937464
500000.00,4,3,0,0,3,7,1979,2014,-122.144,47.5116,345.59916,1398.004344,0.278709,345.59916,0,187.66406,1410.26754
465000.00,4,2.5,0,0,3,8,1986,0,-122.059,47.3714,240.61877,1527.046611,0.185806,240.61877,0,215.53496,1451.609375
322000.00,4,1,0,0,3,7,1942,0,-122.081,47.4442,162.58025,6395.535423,0.092903,162.58025,0,143.99965,3047.125497
276900.00,3,2.5,0,0,3,7,1989,0,-122.054,47.3617,150.50286,680.04996,0.185806,150.50286,0,143.99965,714.052458
660000.00,3,2.25,0,0,4,7,1990,0,-122.197,47.6965,157.9351,1171.971345,0.092903,120.7739,37.1612,181.16085,1222.882189
480000.00,3,2.5,0,0,3,9,1990,0,-122.122,47.4665,227.61235,2618.471055,0.185806,227.61235,0,226.68332,3116.059523
925000.00,3,1.75,0,0,3,7,1951,0,-122.208,47.6272,149.57383,1002.980788,0.092903,99.40621,50.16762,180.23182,1002.980788
825000.00,3,3,0,0,3,9,1979,0,-122.122,47.5814,346.52819,3335.2177,0.092903,274.99288,71.53531,211.81884,1488.863478
326000.00,2,1,0,0,3,6,1940,0,-122.322,47.7376,112.41263,691.19832,0.092903,72.46434,39.94829,99.40621,691.19832
205000.00,3,1,0,0,4,7,1959,0,-122.297,47.3352,120.7739,917.88164,0.092903,120.7739,0,198.81242,891.8688
150000.00,2,1,0,0,1,4,1950,0,-122.377,47.2959,78.96755,5016.762,0.1393545,78.96755,0,143.99965,1341.51932
593567.00,3,2.5,0,0,3,9,2005,0,-122.084,47.6658,164.43831,297.754115,0.185806,164.43831,0,196.95436,384.061002
440000.00,3,2.5,0,0,3,8,1987,0,-122.141,47.7571,191.38018,1043.393593,0.185806,191.38018,0,198.81242,949.840272
751000.00,3,2.5,0,0,3,10,1992,0,-122.079,47.588,287.07027,1237.096348,0.185806,287.07027,0,276.85094,1341.240611
295000.00,2,1.75,0,2,4,6,1925,0,-122.2,47.4727,97.54815,603.8695,0.1393545,97.54815,0,122.63196,935.997725
422500.00,3,2,0,0,3,7,1988,0,-122.332,47.6923,120.7739,209.03175,0.185806,120.7739,0,120.7739,418.0635
480000.00,3,1,0,0,4,7,1959,0,-122.128,47.6112,107.76748,817.5464,0.092903,107.76748,0,162.58025,780.3852
890900.00,4,2.5,0,0,3,9,2006,0,-121.998,47.5416,317.72826,579.064399,0.185806,317.72826,0,311.22505,464.515
672500.00,4,2.75,0,0,3,9,2000,0,-122.038,47.5965,243.40586,623.100421,0.185806,243.40586,0,240.61877,606.65659
605000.00,4,1.5,0,0,4,7,1926,0,-122.347,47.6835,174.65764,325.1605,0.092903,100.33524,74.3224,157.00607,325.1605
1675000.00,5,3.25,0,0,5,9,1963,0,-122.226,47.6291,423.63768,1772.58924,0.092903,231.32847,192.30921,314.94117,1871.06642
565000.00,4,2.5,0,0,3,9,1987,0,-122.03,47.6269,216.46399,737.278208,0.185806,216.46399,0,228.54138,755.951711
725000.00,4,1.75,0,0,3,8,1979,0,-122.087,47.5634,218.32205,703.647322,0.092903,159.79316,58.52889,206.24466,789.303888
640000.00,3,3,0,0,3,8,2006,0,-122.352,47.6604,144.92868,136.195798,0.278709,144.92868,0,142.14159,276.386425
253750.00,4,1,0,0,3,6,1939,0,-122.226,47.3846,128.20614,660.54033,0.1393545,128.20614,0,132.85129,660.54033
799950.00,6,2.75,0,3,4,9,1958,0,-122.356,47.4488,282.42512,3411.491063,0.092903,163.50928,118.91584,224.82526,1957.930725
595000.00,4,1.5,0,0,4,7,1959,0,-122.196,47.5807,125.41905,753.722039,0.092903,125.41905,0,179.30279,753.722039
850000.00,4,2.5,0,1,3,9,1977,0,-122.212,47.567,295.43154,1082.505756,0.185806,295.43154,0,288.92833,1410.546249
366000.00,3,2.5,0,0,3,8,2009,0,-121.965,47.7344,166.29637,377.650695,0.185806,166.29637,0,230.39944,395.023556
715000.00,4,3,0,2,4,8,1922,0,-122.39,47.5374,184.505358,557.418,0.185806,162.208638,22.29672,179.30279,575.9986
300000.00,4,2.5,0,0,3,8,1992,0,-122.371,47.2944,222.9672,670.295145,0.185806,222.9672,0,206.24466,720.92728
960000.00,4,3,0,0,3,10,1981,0,-122.372,47.7234,426.42477,850.06245,0.185806,324.23147,102.1933,270.34773,1147.166244
812000.00,3,2,0,3,5,8,1913,0,-122.354,47.6762,183.01891,317.72826,0.185806,183.01891,0,164.43831,317.72826
234950.00,3,1,0,0,3,6,1977,0,-122.053,47.3422,126.34808,924.199044,0.092903,126.34808,0,155.14801,787.352925
656500.00,4,2,0,0,4,7,1919,0,-122.305,47.6756,251.76713,441.28925,0.092903,135.63838,116.12875,157.9351,353.0314
255000.00,2,1.5,0,0,3,7,1995,0,-122.342,47.7081,85.47076,148.458994,0.185806,85.47076,0,103.12233,148.458994
538000.00,3,2.75,0,0,5,7,1960,0,-122.116,47.565,185.806,669.273212,0.092903,116.12875,69.67725,230.39944,1638.158599
260000.00,3,2.25,0,0,4,7,1961,0,-122.195,47.412,178.37376,899.30104,0.092903,120.7739,57.59986,139.3545,884.064948
546200.00,3,2.5,0,0,3,9,1998,0,-122.235,47.738,248.794234,613.810121,0.185806,248.794234,0,258.27034,613.810121
280500.00,3,1,0,0,3,7,1952,0,-122.294,47.5387,113.34166,421.872523,0.092903,82.68367,30.65799,155.14801,318.564387
295000.00,3,1.75,0,0,4,7,1979,0,-122.354,47.5329,133.78032,371.612,0.092903,97.54815,36.23217,144.92868,371.612
700000.00,4,1.75,0,0,3,7,1900,0,-122.302,47.6209,224.82526,48.30956,0.1393545,224.82526,0,111.4836,108.69651
560000.00,3,2,0,0,3,9,1992,0,-122.199,47.7296,194.16727,1466.93837,0.092903,194.16727,0,169.08346,814.75931
912000.00,4,2.75,0,0,3,10,1997,0,-122.034,47.5651,374.39909,1011.527864,0.185806,374.39909,0,345.59916,999.264668
437000.00,3,1.75,0,0,4,7,1976,0,-122.111,47.6844,121.70293,862.325646,0.092903,121.70293,0,121.70293,812.715444
447000.00,3,2.5,0,0,3,7,2003,0,-122.149,47.7631,167.2254,285.583822,0.185806,167.2254,0,149.57383,272.112887
500000.00,4,1,0,0,4,6,1913,0,-122.201,47.5175,107.76748,1867.3503,0.092903,76.18046,31.58702,155.14801,947.6106
508300.00,3,1,0,0,3,7,1930,0,-122.306,47.6844,107.76748,554.538007,0.092903,81.75464,26.01284,143.99965,475.66336
485000.00,3,1.5,0,0,3,7,1962,0,-122.281,47.7045,173.72861,729.567259,0.092903,120.7739,52.95471,173.72861,771.0949
