durasi;REV_VOICE;Rasio.on.net;REV_SMS;REV_DATA
2.666666667;5081.333333;0.851851852;1416.666667;66666.66667
1460;135098.3333;0.998727735;16908.33333;3053.666667
3.666666667;12390.33333;0.722222222;1050;170006
180.3333333;8110;1;3912.5;87570.33333
7.333333333;34607.66667;0.708333333;46633.33333;820
3;4951.5;0.571428571;412.5;76666.66667
256.3333333;95571.33333;0.963842495;1183.333333;101377.6667
144;29246;1;4808.333333;50449.33333
27;31669;1;35500;58335.66667
710.6666667;15784.66667;0.993197279;2291.666667;62532.66667
844.3333333;92118.66667;1;47500;20375
3.666666667;18921;0.874925728;7358.333333;56304
51.66666667;550.6666667;0.940392157;8521;90453.66667
642.6666667;51829;1;51000;56668
41;55389.66667;0.892811285;6525;19511.33333
9.666666667;24557;0.581035923;308.3333333;212607
748.6666667;87353.66667;0.998217469;24808.33333;60
379.5;43409;1;8983.333333;650
31.33333333;28744.66667;0.913443714;42916.66667;203520
225.3333333;100001.3333;0.994625745;1650;10000
72;13517.66667;1;4533.333333;234397.6667
483.6666667;215554.3333;0.910361859;22341.66667;109109
780.5;3374;1;15900;53297.5
616;56765;1;7441.666667;60
3.5;2876;0.75;275;160279.3333
16.66666667;17003.33333;0.473020787;7041.666667;189684.3333
219.3333333;41067;0.718518519;12041.66667;6014
914.6666667;61403.33333;1;2133.333333;59013.66667
18;33657;0.364984581;15625;20296
191;101518.6667;0.867515103;5441.666667;139403.6667
109.3333333;466185.3333;0.115247456;16875;99000
34.66666667;40325;0.94225758;3758.333333;240136
349.6666667;43635.33333;1;6325;31649.33333
142.3333333;54392;0.745765263;22391.66667;295416
35;33008;0.644444444;10325;80279.5
438;148033;0.979831111;9500;29828.5
5.333333333;28541.66667;1;46683.33333;75001.5
20;39740.33333;0.959447005;10650;84755
371.6666667;87119.66667;0.972180576;1633.333333;60
0;852;1;23000;82000
66.66666667;38262.33333;1;14366.66667;2070
963.3333333;105421.6667;0.994384636;12166.66667;213438.6667
429.6666667;158329;0.929855896;12091.66667;260
118;48481.33333;0.945170134;12558.33333;53835
1961.333333;106694.6667;1;24359.66667;16666.66667
1660;73921.33333;0.96232493;16816.66667;97333.33333
9.666666667;27100.66667;0.569664903;1575;24493.33333
0.5;6677.5;0.75;812.5;65160
23;39267.66667;1;275;50682
0;1306;0.5;3700;90000
336;20322.33333;0.991666667;13608.33333;64560
35.33333333;10300.33333;1;5866.666667;68958.66667
263.6666667;51502.66667;0.991561181;12836;107230.6667
11;19981.33333;0.438672439;18566.66667;213666.6667
541;420189.3333;0.630836801;15575;207065.5
8.666666667;9115.333333;0.898212898;12918.33333;68750
865.6666667;79426;0.98390045;21900;8200
34.66666667;65606;1;19916.66667;960
157.3333333;173768.6667;0.92017293;9250;68203.33333
348.3333333;70039;0.920987654;3891.666667;257190.6667
163;184032.6667;0.96880543;19600;1780
86.66666667;85655.33333;0.835707067;9175;74970
27.33333333;19636.33333;0.951267057;69873.66667;111520.3333
90;43023.33333;0.983739837;9316.666667;42729.33333
149.6666667;49247.66667;0.211111111;10441.66667;32
1001;29393.33333;0.989604426;7941.666667;109325.3333
206.6666667;42919.66667;1;118025;540
252.3333333;75137.66667;0.855463082;41066.66667;139986.6667
56.66666667;74122.66667;0.659301347;11666.66667;120
29.33333333;47247.66667;0.996763754;27583.33333;2277.333333
298.6666667;40633.33333;0.982837055;9983.333333;10505
729.6666667;74883.66667;0.993083653;1416.666667;180
56;38494.33333;0.890114379;18450;29333.66667
921.6666667;87305.33333;0.926489216;34966.66667;1040
27.66666667;10249;0.817042607;34875;31493
21.5;16077;0.575;1925;105741
682.6666667;118269;0.991925677;3325;16070
410.6666667;56569.33333;1;33975;66022.33333
12;18951;1;13691.66667;91670.33333
437.3333333;28666.66667;1;13975;480
518.3333333;92444;0.932956988;42649.33333;2790
89.33333333;47865.66667;0.728343465;3925;17281
886;62583;0.998116761;11366.66667;4560
200;92816.33333;0.920170697;12433.33333;3060
299.3333333;127111.3333;1;18008.33333;4188.666667
98;53515.33333;1;91358.33333;460
297.3333333;352859;0.955988145;49591.66667;68334
1.666666667;3735.333333;0.904761905;3558.333333;114886
43;25437.66667;0.879767022;1308.333333;66668
37.33333333;51181.66667;0.995024876;9266.666667;194631.3333
177;50917.66667;1;27541.66667;196713.6667
245.3333333;22899;0.972222222;102383.3333;41640.33333
7.666666667;14672;0.844444444;44016.66667;66333.33333
552;76360.66667;0.99356002;70875;147966.6667
10;14098;0.533333333;1575;61566.66667
1412.666667;98873.33333;0.980815028;2608.333333;780
237.3333333;174149.3333;0.965653741;15941.66667;26400
147.6666667;76478;0.898273273;21516.66667;5580
42;16147.33333;1;241.5;101833.3333
580.3333333;207005;0.975679547;3291.666667;44893.33333
441.6666667;497587.6667;0.993350707;79141.66667;393969.3333
40;30726.33333;0.713032582;4225;146
3;7429;1;1012.5;227710
247.6666667;63906;0.911973393;40800;6490.333333
251.6666667;71283;0.95126409;57300;22457
283;82303;1;20466.66667;13370.5
63.66666667;71255;0.845142065;17566.66667;960
34.33333333;40660.33333;0.56937028;13566.66667;125005
2529.333333;160380;1;26333.33333;264165.6667
17;21324.5;0.916666667;1400;150662.3333
1;4903;0.8;562.5;50298
230.3333333;56906.33333;0.985714286;7016.666667;28558.66667
0;267;0;1800;75384.66667
0;799;0;275;542981
2.666666667;4029.333333;0.916666667;4683.333333;127201.6667
20.66666667;12214.66667;0.71383003;288.6666667;63333.33333
433.6666667;45121.66667;0.931040809;21468.66667;110
19.33333333;12867.66667;1;1394.666667;103100
5.333333333;10061;0.735930736;5500;114234
891.6666667;62827.33333;1;20783.33333;120
60.66666667;9001.333333;1;7600;136761.3333
222.3333333;113891.3333;0.989303618;13391.66667;29676
519;12788;0.974358974;30400;58114
193;111165.6667;0.993589744;65866.66667;173845
37.66666667;28397;1;72553.33333;60
7;18360;1;1175;120491.6667
611;235290.3333;0.993583383;51216.66667;22747.66667
479.3333333;113144.6667;1;23608.33333;23164.33333
189;102644;0.99795501;1584;14655
93.66666667;98248.33333;0.912375738;8766.666667;304292.6667
196.3333333;368997.3333;0.51331064;7775;268858
20;32974.66667;0.87210084;42408.33333;410.6666667
143.3333333;61884;0.445490785;25091.66667;208333.3333
0;4104.666667;1;2075;101369
0;2513;0.414285714;550;92165.33333
105.3333333;64423.66667;0.973856209;26316.66667;27172
76;68769.66667;0.983333333;587.5;1371
517.6666667;108736.6667;0.996068844;39400;180
47.66666667;79239.66667;0.898631841;7200;372266
7.666666667;24483.66667;0.505882353;22900;71450
138.6666667;30962;0.745614035;34216.66667;6258.666667
32;4394.666667;1;9200;65666.66667
432.6666667;43744;0.962703;27591.66667;205.5
451;160095.3333;0.909942465;22890;7521.333333
41;61064.66667;0.749206349;4975;58200.33333
244.3333333;85239;0.994112594;4225;300
138;20793;0.972222222;3850;85120.66667
901;145640;0.995847753;28666.66667;9403.666667
263;18827;1;13518.33333;93194
1558;117328;0.998964803;8733.333333;240
25.66666667;16998.33333;0.623280423;1237.5;90212.33333
184;382448.3333;0.753195641;18333.33333;106057
14.66666667;30103.33333;0.702857143;12066.66667;9979
24.5;34024.5;0.289473684;300;24540
154.6666667;117316.6667;0.810963677;3991.666667;11160
6120.333333;295737.3333;0.943725942;35583.33333;169349.6667
74.33333333;65987.33333;0.986394558;4150;7106.5
399.6666667;65404;0.988505747;7166.666667;63093.33333
71.66666667;24136.33333;0.976190476;30450;3944.5
31.66666667;33732;0.716369048;2108.333333;81226.66667
544.6666667;83080;1;9975;2380
31;61644.66667;0.725930693;10500;10840
143.6666667;38971.33333;0.990476191;750;78315.5
110;96037;0.939703142;88875;240
291.3333333;24205;0.996415771;6625;47166.66667
2344.666667;85981;1;50683.33333;875
61.66666667;21388.33333;0.996254682;19408.33333;239146.6667
32;44343;0.993464052;89451.66667;87559.66667
235.6666667;223804.3333;0.953387131;13416.66667;55456
119.6666667;38337;1;34258.33333;28372
323.3333333;218146.3333;0.374636265;18766.66667;111060
195;20748.33333;0.991869919;22350;35169.66667
48;89970.33333;0.537585034;1241.666667;61742
152;80942;0.354846085;287.5;60
14;44924.66667;1;71116.66667;7492.5
311;223931;0.92750356;19691.66667;78426.66667
229;95758.66667;0.992982456;15841.66667;42770
19.66666667;15502.33333;0.947811448;24141.66667;33415.33333
870.3333333;57765.66667;1;7750;6625
983.3333333;75622.66667;0.997435897;23558.33333;7000
2769.666667;173917;0.997792495;21225;38750
784.6666667;54190;1;1016.666667;60
181;135821;0.855427678;61325;120
17.66666667;18880.66667;0.821078431;13575;79222.66667
1078.333333;121632.6667;0.825964348;36175;3755
283.6666667;126860.3333;0.947031737;44173.33333;74427.66667
245.6666667;100196.6667;0.949518475;21400;88744.66667
15;4500;1;687.5;153100.3333
268.3333333;90415.33333;0.981873893;1100;15910
30.33333333;17643;0.591025641;13816.66667;275023
8;12596.66667;0.752873563;275;199024
202;49591.33333;0.8731556;19500;908.5
312.6666667;194846.3333;0.993827161;72375;190791.3333
63.33333333;75442.33333;1;1475;60
96;36760.33333;0.911925374;9550;103513.3333
1012;44326.66667;0.992248062;16275;113371.6667
449.6666667;233382.6667;0.591753347;21010.66667;2708.5
79;102555;0.730900679;4133.333333;25426.66667
5335.333333;299221.3333;0.997584541;91333.33333;83437.33333
2549.333333;193480;0.998830409;21541.66667;99580
3.666666667;7764;0.902356902;9185.666667;172706.6667
362.6666667;137826.6667;0.895982397;17775;53333.33333
43.33333333;112717.6667;1;700;100
1;2901.5;1;13641.66667;46421.33333
33.66666667;30437.33333;0.957548068;321;80788.33333
121.6666667;49695;0.990990991;5933.333333;14680
202.3333333;6091.666667;1;12483.33333;115667
415;21196.33333;0.997619048;39550;87429.66667
257.6666667;170906.3333;0.991858679;1100;360
59;30146.33333;1;1566.666667;24772.33333
21;28519.33333;1;562.5;155784.6667
269.6666667;21051;1;3633.333333;73670
29;12291;0.862745098;5025;146113
262.3333333;28087;1;9150;4735.5
76;92195.33333;0.473824035;9887.5;6060
21.66666667;2285.333333;1;4812.5;53740.33333
505.3333333;86680.33333;0.962604771;13266.66667;300
19;38095;0.724800352;2858.333333;235102.6667
13;12950.5;0.757062147;7997.5;118185
19.66666667;18893.66667;0.849263052;4558.333333;90270
126;83821.33333;0.446635823;21341;4000
120.3333333;28213.33333;1;7200;63748
85;9995.333333;1;21366.66667;102533.5
455.6666667;83521;1;8300;750.6666667
38;21016.33333;0.852318705;2584.333333;68277.66667
42.66666667;26525.33333;0.76745098;29750;5580
200.3333333;192070.6667;1;65616.66667;94359
73.33333333;173560.6667;0.934771074;47975;232.6666667
149.6666667;6349.666667;1;29980.66667;43335.66667
23;4025.333333;1;3858.333333;69252
1316;143763.6667;0.985211289;24708.33333;19762.66667
567.6666667;33568.33333;1;5608.333333;29929
4.333333333;15011.66667;0.663157895;5441.666667;92295.33333
133;27474.66667;0.915315315;9891.666667;44613.33333
176.6666667;44757.33333;0.976863626;19358.33333;60
66;33745;0.700943732;31516.66667;220
26.66666667;18008;0.91015721;12483.33333;50001
0.666666667;2074.666667;1;1925;445827
177;51491.66667;1;2591.666667;132741.3333
128.6666667;71940.66667;0.596079596;1441.666667;38733
10.33333333;28488;0.944444444;1675;206540.3333
962;252623.3333;0.876035438;4241.666667;69054.66667
186.3333333;5661.666667;1;925;58415.66667
311.3333333;140388;0.945241251;21516.66667;251.6666667
6;13158.66667;1;77108.33333;23263.66667
699;6930;0.992473118;10738.33333;49182
66;4050;1;887.5;40002.66667
19.33333333;24887;1;46758.33333;127305.6667
121;111311;0.796788753;8066.666667;52950
404.3333333;85533;0.969903517;23291.66667;5067
540;73690.33333;0.99537037;2833.333333;140
62.66666667;23726.33333;0.815217391;6750;7971
1;1464;1;1391.666667;215121
361.3333333;80252.66667;1;2883.333333;16162.33333
336.3333333;98779.66667;0.991636968;275;364
37;63571.33333;0.98405956;28833.33333;1627.333333
44.66666667;29408.66667;0.698304384;25464.66667;154756
22;20802;0.91884058;55958.33333;5000
1392;69053;1;3883.333333;83281.33333
24.66666667;9670;0.6875;7483.333333;45000
9.666666667;7602;0.888888889;7216.666667;57333.33333
3;3549.5;1;3556;58860
361;41461.33333;0.942767717;7300;23631.66667
269.3333333;24956;0.991452992;5391.666667;21611
42;27951.66667;0.536796537;20841.66667;33507.66667
15.33333333;31239.33333;0.63973064;3533.333333;81785.33333
126;47263.33333;0.958465577;59658.33333;96.5
627;41222;0.976103262;69458.33333;4013.333333
261;30011;1;20000;10061
317;82524;0.994350283;5883.333333;25537
54.66666667;82655;0.904187671;36281;42540
119;66305;0.847559245;4550;5620.5
731.6666667;8576.333333;0.994252874;2991.666667;128317.3333
132.3333333;178345.3333;0.850522606;30633.33333;120
1028.666667;60847.33333;0.996732026;5808.333333;41227.33333
945;22277;1;650;32239.66667
207.3333333;105445;0.993174603;34608.33333;2522
55;38595;0.603378103;5433.333333;178356.6667
534;108541.6667;0.995909308;8716.666667;60
3.666666667;10012.33333;1;11250;156878.5
101.3333333;35385.66667;0.974451707;13091.66667;50696.33333
77;149084;0.835386628;75175;207.6666667
125.6666667;55821.66667;0.785714286;3550;120
0;1369.5;1;19525;161766.3333
28.33333333;14738;0.703703704;11125;59794.66667
379.3333333;259933;0.374006028;5550;20739
123.3333333;23844.33333;1;11641.66667;45320
100.6666667;30398;0.987654321;32888.66667;271006.3333
2367;184941.3333;0.985309059;12450;19137
438;47710.66667;0.988888889;2500;16730.66667
101.6666667;97193.33333;0.931966449;38416.66667;14504
340.6666667;63305;0.776134289;15266.66667;9773.666667
66.33333333;20193.33333;1;2908.333333;16181
55.33333333;71385;0.79254817;27458.33333;143938.6667
679.6666667;57028.33333;1;54325;25000.5
105.6666667;98177.33333;0.729976432;14083.33333;210979
1;8480.333333;1;26603.33333;53466.66667
1212.333333;90001.33333;1;23600;38816.33333
263.6666667;70673.66667;0.981308958;13175;407
44.66666667;58894.66667;0.493006993;8158.333333;240
41.33333333;128543.6667;0.749881603;19658.33333;77599
2772;33826.33333;1;25897;149271
108.3333333;53978.66667;0.995628415;40441.66667;3300
24.33333333;37333.33333;0.699000543;4375;115160
5.666666667;18947;0.5;1125;84726
58.33333333;68189.66667;0.878831418;68300;78668
5;27469;0.55127709;7616.666667;98950.66667
2.333333333;9718;0.920343137;69891.66667;180
0.5;4157.5;0.625;550;220033.3333
610;28991.66667;0.994680851;9966.666667;53457.33333
27;52780;0.822916667;1200;10755
685;63878;1;67183.33333;61899
11.66666667;9027.333333;0.931216931;5368.666667;244184
94.66666667;64298.66667;0.785185185;9241.666667;61571.66667
304;96666;1;15583.33333;13050
616.6666667;110777.3333;0.950805442;5091.666667;67102.33333
96;62354.33333;0.79759972;73541.66667;60
100;62877.66667;0.944859813;19325;54962.5
671;106505.3333;0.957986977;102816.6667;540
1.333333333;5322.666667;0.291666667;15358.33333;44953.66667
81.66666667;1358;1;458.3333333;52494.33333
800.3333333;63272;0.972005772;112033.3333;63441.33333
17.66666667;40614;0.964519141;11533.33333;79102
379.5;37221.5;0.992537313;44550;240
50.33333333;52697;1;76400;62935.66667
51;69775.33333;0.974113354;179150;60
2511.333333;204108;0.933328855;98975;370166.6667
239.6666667;118197.3333;0.92110602;40341.66667;14984.66667
153;84268;0.978329346;9433.333333;12162
577.6666667;111944;0.990198188;12183.33333;25000
5.333333333;10705.66667;0.913926799;8310.666667;50244.66667
2203.666667;158977;0.932428594;550;150
0;1856.5;1;733.3333333;49418
2367.333333;114476.6667;1;575;60
1007;150011.6667;0.970960882;21008.33333;539.6666667
101;29338.66667;0.975757576;7325;28228
384;437745.3333;0.998796631;38100;180
33;54815;0.925710833;558.3333333;106676.3333
74;111890.3333;0.843276973;10683.33333;4979
867.6666667;74596.66667;0.943107063;7316.666667;52554
803;74303.33333;0.970899471;19291.66667;55833.33333
186.3333333;65988;0.99085213;8566.666667;46398
819;255529.6667;0.998580958;27050;2447
334.6666667;47710.66667;0.954585806;8200;2987.666667
171.6666667;48219.66667;0.772404101;6433.333333;375294
282.6666667;6108.666667;1;10008.33333;89588.33333
122.3333333;61660.33333;0.942557798;12135;6250
14.66666667;18371.66667;0.507905983;8316.666667;72366.66667
1037.333333;78253.33333;0.993266505;6712;500
3101.333333;78507.66667;1;15133.33333;712
44;97941.66667;0.475438597;5800;134062.6667
5;9115.333333;1;19033.33333;45000
584.3333333;108324.3333;0.974296589;9483.333333;300
71.66666667;7448;0.982905983;11692.33333;59301
7;16061.66667;0.444444444;9258.333333;149869
52;14800;0.869565217;287.5;216669.3333
28;8322.666667;1;18183.33333;69951.66667
12.33333333;38518;0.499656751;23858.33333;103609.6667
2.333333333;6519;1;325;137380.6667
2;3734.5;0.567307692;2973.333333;111309.6667
433.3333333;899340.3333;0.995403691;69325;195295
109.6666667;179353;0.978045656;27325;155772.6667
202;349374.6667;0.967163777;58141.66667;72510
10.66666667;18658.66667;0.543434343;9575;114337.3333
49;57104.66667;0.968783906;3696.666667;61366.66667
60;23485.33333;1;50125;2400
192;41058.33333;0.99238886;825;1648.333333
0.333333333;3417.666667;0.722222222;275;138330
2.333333333;11341.66667;1;74670.33333;100754
568;169342.3333;0.943634259;275;35250.66667
0;1877;0.333333333;43666.66667;1320
646.6666667;115725;0.98986711;4300;87000
40.66666667;53015.66667;0.730949198;9683.333333;5506
50.66666667;6155.666667;0.908991228;3600;47812.33333
17.33333333;21575;0.785185185;7983.333333;139891.3333
28.33333333;42895;0.707849864;15716.66667;2992.333333
493.6666667;83035;0.996296296;15016.66667;300
